client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation,process_step
7303592,6.0,75.0,28.5,U,2.0,28156.17,4.0,7.0,Control,4
9754775,4.0,50.0,23.0,U,2.0,60241.88,2.0,5.0,Control,4
4302393,21.0,255.0,65.5,M,4.0,246167.21,6.0,9.0,Control,4
5125777,30.0,364.0,70.0,F,2.0,619290.39,2.0,5.0,Control,1
8431486,22.0,269.0,72.0,F,2.0,479053.43,6.0,9.0,Control,0
7513572,4.0,59.0,26.5,U,2.0,46052.16,1.0,4.0,Control,4
5100333,5.0,71.0,26.0,U,4.0,85344.85,5.0,8.0,Control,4
5716313,12.0,153.0,31.0,M,2.0,78673.89,6.0,9.0,Control,0
2549698,7.0,91.0,72.0,U,2.0,286150.45,5.0,8.0,Control,2
2849792,7.0,95.0,49.0,U,2.0,69796.12,6.0,9.0,Control,0
316463,21.0,253.0,64.5,M,2.0,31253.15,2.0,5.0,Control,4
4722893,4.0,57.0,26.0,U,2.0,27061.65,6.0,9.0,Control,4
3209988,5.0,68.0,58.0,U,2.0,31317.31,1.0,4.0,Control,0
4115478,15.0,184.0,36.0,F,2.0,29056.01,6.0,9.0,Control,2
9966933,9.0,112.0,51.5,M,2.0,426678.16,6.0,9.0,Control,4
101818,13.0,158.0,46.5,F,2.0,41108.67999999999,4.0,7.0,Control,4
3950983,5.0,65.0,18.5,U,2.0,25561.43,1.0,4.0,Control,4
109932,12.0,153.0,44.0,M,4.0,118520.54,4.0,7.0,Control,3
4971695,20.0,241.0,59.0,F,2.0,60637.51,6.0,9.0,Control,4
8288240,9.0,118.0,55.0,M,2.0,54588.94,1.0,4.0,Control,4
9522306,7.0,95.0,30.5,U,2.0,281790.76,0.0,3.0,Control,4
3859749,42.0,511.0,70.5,F,4.0,410551.0,3.0,6.0,Control,4
6902794,16.0,194.0,48.5,M,2.0,124393.34,6.0,9.0,Control,4
4652182,7.0,95.0,51.0,U,2.0,178480.39,2.0,5.0,Control,0
7595966,20.0,250.0,50.5,F,3.0,314684.57,6.0,9.0,Control,4
367638,20.0,246.0,84.0,F,2.0,226782.99,0.0,3.0,Control,4
8155386,6.0,75.0,62.0,U,2.0,71151.14,3.0,6.0,Control,4
703574,7.0,92.0,26.5,U,2.0,38644.16,0.0,3.0,Control,4
865942,5.0,67.0,58.0,F,2.0,91339.04,6.0,9.0,Control,0
6534980,16.0,199.0,53.5,F,2.0,31196.22,5.0,8.0,Control,4
9566257,7.0,93.0,52.0,U,2.0,33402.89,6.0,9.0,Control,0
6239306,5.0,60.0,25.0,U,2.0,52660.6,6.0,9.0,Control,4
3569601,10.0,122.0,26.5,F,2.0,55712.41,6.0,9.0,Control,4
8066516,14.0,170.0,51.0,F,2.0,62690.11,0.0,3.0,Control,0
1024220,4.0,59.0,22.5,U,2.0,25048.76,3.0,6.0,Control,4
4259212,13.0,166.0,34.0,F,2.0,56007.19,6.0,9.0,Control,4
2896725,7.0,86.0,35.0,U,2.0,44721.85,0.0,3.0,Control,4
7167985,10.0,129.0,67.0,F,2.0,44899.63,1.0,4.0,Control,3
4165094,6.0,83.0,39.0,U,2.0,42959.36,6.0,9.0,Control,4
3479519,12.0,150.0,52.5,F,2.0,349316.66,2.0,5.0,Control,4
2848642,6.0,82.0,48.0,U,2.0,203623.76,0.0,3.0,Control,0
9966491,5.0,70.0,55.0,F,2.0,63553.71,4.0,7.0,Control,0
8496064,23.0,287.0,33.5,M,2.0,57096.2,1.0,5.0,Control,4
413993,23.0,282.0,68.0,F,2.0,137252.56,2.0,5.0,Control,1
6392480,18.0,221.0,53.0,M,3.0,49968.32,6.0,9.0,Control,0
188807,5.0,64.0,68.0,F,2.0,169774.43,2.0,5.0,Control,3
1929933,18.0,216.0,41.5,M,3.0,207195.49,4.0,7.0,Control,4
6144971,6.0,73.0,45.0,U,2.0,34443.83,2.0,5.0,Control,0
1033134,4.0,58.0,70.0,F,2.0,41467.66,2.0,5.0,Control,4
7435030,28.0,337.0,63.5,M,5.0,32061.04,3.0,6.0,Control,4
2280700,11.0,141.0,31.0,F,2.0,64418.54,3.0,6.0,Control,4
7046133,3.0,46.0,41.5,M,2.0,92011.77,3.0,6.0,Control,4
7377791,7.0,85.0,47.0,U,2.0,59589.4,3.0,6.0,Control,0
3733620,11.0,141.0,34.0,F,2.0,63384.32,0.0,3.0,Control,0
6413910,16.0,192.0,61.5,F,2.0,55497.77,3.0,6.0,Control,4
7522380,16.0,195.0,82.0,M,2.0,96342.92,6.0,9.0,Control,1
5589841,15.0,189.0,52.5,U,2.0,73177.1,0.0,3.0,Control,4
8334353,4.0,58.0,23.5,U,3.0,36229.55,6.0,9.0,Control,4
8945602,5.0,64.0,47.0,U,2.0,108781.11,3.0,6.0,Control,0
5403497,13.0,160.0,56.0,F,3.0,114144.25,1.0,4.0,Control,4
6104853,3.0,37.0,62.0,F,2.0,102222.93,2.0,5.0,Control,3
6625416,8.0,104.0,51.0,M,2.0,23877.26,2.0,5.0,Control,0
4247007,5.0,69.0,23.0,F,2.0,54679.58,2.0,5.0,Control,1
7086173,12.0,154.0,42.0,M,2.0,33487.56,0.0,3.0,Control,3
9518543,5.0,66.0,22.5,F,2.0,35065.23,0.0,3.0,Control,4
6593447,6.0,82.0,60.5,U,2.0,158957.46999999997,0.0,3.0,Control,4
4474748,12.0,154.0,28.5,M,2.0,41439.92,3.0,6.0,Control,4
6284498,13.0,163.0,34.5,M,2.0,32187.37,2.0,5.0,Control,4
5813251,6.0,76.0,25.0,U,2.0,38456.62,4.0,7.0,Control,4
8688878,4.0,58.0,54.0,U,2.0,26742.34,3.0,6.0,Control,2
2667117,12.0,145.0,31.0,F,2.0,48567.86,1.0,4.0,Control,3
7342570,12.0,155.0,43.0,M,2.0,27943.12,0.0,3.0,Control,3
2714848,10.0,129.0,34.0,F,3.0,52639.26,6.0,9.0,Control,4
907878,14.0,168.0,64.0,F,2.0,138509.69,6.0,9.0,Control,0
6789992,15.0,182.0,35.5,M,2.0,32992.86,6.0,9.0,Control,4
1468125,9.0,108.0,69.0,F,2.0,33399.119999999995,1.0,4.0,Control,4
323337,10.0,121.0,56.0,F,2.0,46675.92999999999,4.0,7.0,Control,3
8810858,9.0,119.0,46.5,F,2.0,63423.4,6.0,9.0,Control,4
233799,13.0,159.0,41.5,F,2.0,74928.69,0.0,3.0,Control,4
6429390,14.0,178.0,46.0,F,3.0,88038.67,3.0,6.0,Control,2
8776274,26.0,320.0,82.0,M,2.0,127491.54,4.0,7.0,Control,4
7053498,6.0,74.0,25.0,U,3.0,96843.52,6.0,9.0,Control,4
4876466,15.0,180.0,49.0,F,2.0,25654.73,1.0,4.0,Control,1
1745578,7.0,94.0,71.0,U,2.0,170318.12,6.0,9.0,Control,1
2089579,5.0,69.0,45.0,F,2.0,45510.66,6.0,9.0,Control,0
6541273,7.0,94.0,44.0,U,2.0,77716.91,0.0,3.0,Control,2
4844608,4.0,59.0,33.0,U,2.0,44614.14,1.0,4.0,Control,4
9051839,5.0,70.0,23.5,F,2.0,28584.91,0.0,3.0,Control,4
9655476,15.0,191.0,52.0,F,3.0,199628.0,3.0,6.0,Control,2
4753533,16.0,192.0,43.5,M,2.0,38133.81,6.0,9.0,Control,4
5696560,7.0,86.0,25.5,U,2.0,57283.8,2.0,5.0,Control,4
4568193,10.0,130.0,25.5,M,2.0,32801.399999999994,1.0,4.0,Control,4
34631,12.0,154.0,52.0,M,2.0,25427.2,3.0,6.0,Control,3
7762216,6.0,78.0,49.5,U,2.0,28995.05,1.0,4.0,Control,4
2297049,19.0,236.0,23.0,M,2.0,27934.0,6.0,9.0,Control,0
8540308,7.0,86.0,48.5,U,3.0,460224.48,3.0,6.0,Control,4
2046788,4.0,58.0,56.5,U,2.0,46757.73,6.0,9.0,Control,4
5054246,13.0,158.0,69.5,M,2.0,359725.29,4.0,7.0,Control,4
8781764,10.0,123.0,27.0,M,2.0,52428.85,0.0,3.0,Control,0
8407187,8.0,99.0,61.5,U,2.0,46133.56,4.0,7.0,Control,4
1282992,16.0,193.0,51.5,F,2.0,47438.39,1.0,4.0,Control,4
4089083,4.0,58.0,60.5,U,2.0,24953.79,2.0,5.0,Control,4
9182233,14.0,171.0,29.5,F,2.0,27868.66,5.0,8.0,Control,4
3535282,13.0,163.0,27.5,F,2.0,26577.14,0.0,3.0,Control,4
424760,7.0,89.0,59.5,U,2.0,369412.73,3.0,6.0,Control,4
7980181,5.0,70.0,26.0,U,2.0,29071.12,4.0,7.0,Control,3
802797,29.0,348.0,83.0,M,3.0,2659098.42,5.0,8.0,Control,0
8499279,12.0,150.0,60.0,M,2.0,78633.29000000001,1.0,4.0,Control,3
2503988,12.0,150.0,48.5,F,3.0,47615.11,1.0,4.0,Control,4
6701406,12.0,147.0,56.5,F,2.0,58814.06,1.0,4.0,Control,4
2894722,8.0,99.0,44.5,U,2.0,42006.97,3.0,6.0,Control,4
9127541,6.0,83.0,30.0,U,2.0,64643.6,2.0,5.0,Control,2
1169482,12.0,148.0,39.0,M,3.0,100013.66,5.0,8.0,Control,1
5238268,16.0,196.0,31.0,M,2.0,98093.43,4.0,7.0,Control,4
5546508,15.0,191.0,58.0,U,2.0,42812.44,1.0,4.0,Control,3
863368,11.0,138.0,54.5,M,2.0,1516766.34,6.0,9.0,Control,4
5258390,12.0,147.0,53.0,U,2.0,95496.77,5.0,8.0,Control,0
3680798,21.0,262.0,44.0,M,2.0,2783925.89,3.0,6.0,Control,2
8967720,20.0,251.0,44.5,M,3.0,877274.79,4.0,7.0,Control,4
6574277,20.0,251.0,67.0,F,2.0,101290.65,1.0,4.0,Control,3
6374988,7.0,86.0,28.0,U,2.0,28632.05,4.0,7.0,Control,4
486496,15.0,183.0,44.5,F,2.0,65223.77,3.0,6.0,Control,4
2602692,10.0,126.0,30.0,M,2.0,136846.16999999998,1.0,4.0,Control,4
8873524,7.0,87.0,30.5,U,2.0,30947.21,2.0,5.0,Control,4
4898592,11.0,143.0,39.5,M,2.0,37884.86,1.0,5.0,Control,4
1920314,6.0,83.0,24.5,U,3.0,61495.75,5.0,8.0,Control,4
1542198,8.0,101.0,66.5,U,2.0,87730.54000000001,2.0,5.0,Control,4
8366885,11.0,138.0,38.5,M,2.0,116652.75,3.0,6.0,Control,4
9234878,3.0,38.0,54.0,U,2.0,29971.54,2.0,5.0,Control,4
1547304,8.0,104.0,24.0,F,2.0,37854.96,5.0,8.0,Control,4
4070381,4.0,57.0,31.5,U,3.0,85130.5,0.0,3.0,Control,4
6115889,12.0,147.0,68.5,F,2.0,150076.21,0.0,3.0,Control,4
154658,11.0,132.0,48.0,U,2.0,66119.51999999999,0.0,3.0,Control,1
5288246,6.0,80.0,48.0,U,2.0,37996.32,0.0,3.0,Control,0
3611896,8.0,101.0,32.5,U,2.0,43884.36,0.0,3.0,Control,4
2909272,8.0,103.0,51.5,U,2.0,85609.29999999999,2.0,5.0,Control,4
6320688,7.0,88.0,57.5,U,4.0,300856.2,2.0,5.0,Control,4
9806793,12.0,150.0,62.5,F,2.0,66180.43,2.0,5.0,Control,4
1023316,15.0,188.0,36.0,F,3.0,56602.07,2.0,5.0,Control,4
3842338,14.0,170.0,34.5,M,3.0,39655.1,6.0,9.0,Control,4
5312008,5.0,71.0,57.0,F,4.0,161178.32,6.0,9.0,Control,0
7774764,22.0,264.0,35.0,F,3.0,92238.78,0.0,4.0,Control,4
4533691,27.0,327.0,72.0,F,2.0,40827.51,0.0,3.0,Control,0
6320969,28.0,346.0,45.5,M,3.0,125183.14,4.0,7.0,Control,4
2668062,8.0,99.0,56.5,U,3.0,258439.38,4.0,7.0,Control,4
1887329,7.0,86.0,22.0,F,2.0,43119.12,1.0,4.0,Control,0
4800447,15.0,180.0,50.0,F,2.0,35563.34,3.0,6.0,Control,4
6486733,6.0,75.0,36.5,U,3.0,65822.13,2.0,5.0,Control,4
7195266,7.0,87.0,24.0,M,2.0,50627.81,1.0,4.0,Control,4
5463347,8.0,105.0,37.0,F,3.0,166411.8,3.0,6.0,Control,0
124118,7.0,87.0,49.0,U,3.0,113741.37,4.0,7.0,Control,4
127477,11.0,143.0,67.0,F,2.0,32526.56,4.0,7.0,Control,3
1429794,6.0,82.0,66.5,U,2.0,34816.73,3.0,6.0,Control,4
156945,28.0,347.0,66.0,F,3.0,134829.61,1.0,4.0,Control,0
6729297,9.0,117.0,54.0,M,2.0,34786.08,1.0,4.0,Control,0
7989164,15.0,182.0,28.0,F,2.0,103779.05,0.0,3.0,Control,1
5033441,8.0,106.0,65.0,F,2.0,219193.02,6.0,9.0,Control,2
8363319,12.0,145.0,25.5,M,2.0,81194.98999999999,6.0,9.0,Control,4
5541105,4.0,58.0,18.0,U,2.0,27638.87,0.0,3.0,Control,0
5265291,15.0,190.0,35.5,M,2.0,137942.22999999998,5.0,8.0,Control,4
5249821,15.0,188.0,51.0,F,2.0,43432.98,3.0,6.0,Control,0
6673860,15.0,189.0,58.5,F,2.0,350074.45,0.0,3.0,Control,4
1203363,18.0,224.0,53.5,F,2.0,108542.13,1.0,4.0,Control,4
1292592,11.0,135.0,53.5,M,2.0,112829.99,4.0,7.0,Control,4
1496846,11.0,132.0,64.5,M,2.0,62937.36,3.0,6.0,Control,4
7867338,5.0,66.0,22.5,U,3.0,55350.13,1.0,4.0,Control,4
2917495,8.0,106.0,53.5,M,3.0,71942.59,6.0,9.0,Control,4
3122539,18.0,220.0,55.5,M,2.0,52457.48,2.0,5.0,Control,4
1831180,13.0,156.0,62.0,M,2.0,368574.24,6.0,9.0,Control,1
7565793,20.0,243.0,42.0,M,2.0,450149.08,5.0,8.0,Control,2
9707425,4.0,58.0,59.0,U,2.0,43681.71,2.0,5.0,Control,1
6487753,9.0,110.0,64.0,M,2.0,335770.87,3.0,6.0,Control,3
7271731,13.0,160.0,31.5,F,3.0,44756.64,2.0,5.0,Control,4
157871,15.0,181.0,35.0,M,2.0,438104.27,1.0,4.0,Control,1
992924,5.0,67.0,48.5,U,2.0,30113.98,0.0,3.0,Control,4
1502912,14.0,178.0,32.5,F,2.0,75565.48,0.0,3.0,Control,4
519506,17.0,215.0,30.0,F,2.0,31809.75,0.0,3.0,Control,2
4107591,9.0,110.0,56.5,F,2.0,71627.76,6.0,9.0,Control,4
5939099,6.0,77.0,41.0,U,2.0,44923.25,3.0,6.0,Control,4
7462324,9.0,110.0,40.5,F,2.0,24960.64,1.0,4.0,Control,4
5838184,23.0,285.0,63.0,F,2.0,220674.81,1.0,4.0,Control,3
958866,5.0,70.0,40.0,U,2.0,26528.98,0.0,3.0,Control,0
9745786,32.0,390.0,55.5,M,4.0,821112.2200000001,6.0,9.0,Control,4
1504275,10.0,121.0,53.5,M,2.0,130418.9,2.0,5.0,Control,4
2888193,7.0,93.0,25.5,U,2.0,45485.36,5.0,8.0,Control,4
3380680,5.0,61.0,41.0,U,3.0,223551.63,6.0,9.0,Control,4
8655499,4.0,58.0,49.5,U,2.0,26843.46,0.0,3.0,Control,4
773462,7.0,94.0,60.0,U,2.0,40073.23,6.0,9.0,Control,4
8098497,5.0,64.0,63.0,F,2.0,61967.84,1.0,5.0,Control,4
2855134,15.0,189.0,62.5,M,2.0,229363.22,1.0,4.0,Control,4
1779400,12.0,153.0,61.0,F,2.0,40977.5,0.0,3.0,Control,3
9237882,10.0,120.0,42.0,F,2.0,70477.72,3.0,6.0,Control,0
6571686,17.0,211.0,45.0,M,3.0,59563.74,6.0,9.0,Control,1
9946332,15.0,180.0,60.0,F,2.0,33163.25,0.0,3.0,Control,0
4865240,5.0,70.0,20.5,M,3.0,45956.1,3.0,6.0,Control,4
102859,7.0,89.0,72.0,U,2.0,57714.95,2.0,5.0,Control,0
809835,6.0,79.0,78.5,U,2.0,51493.2,6.0,9.0,Control,4
1504166,12.0,149.0,32.5,F,2.0,59850.79,1.0,4.0,Control,4
7580314,9.0,111.0,52.0,F,2.0,1005400.25,0.0,3.0,Control,0
358876,13.0,156.0,27.0,F,2.0,31340.22,1.0,4.0,Control,3
1863619,17.0,208.0,39.5,F,2.0,51420.22,2.0,5.0,Control,4
9638485,6.0,75.0,51.5,U,2.0,62851.33,2.0,5.0,Control,4
5120819,5.0,60.0,63.0,U,2.0,32941.68,4.0,8.0,Control,4
4281035,8.0,98.0,31.0,U,3.0,78204.42,1.0,4.0,Control,0
937927,16.0,200.0,43.0,F,2.0,51101.56,1.0,4.0,Control,4
8212601,16.0,201.0,23.0,F,2.0,35920.63,0.0,3.0,Control,4
2560331,15.0,189.0,42.5,F,2.0,60766.57,2.0,5.0,Control,4
1834585,6.0,81.0,36.0,U,2.0,124918.82,6.0,9.0,Control,4
1303379,12.0,145.0,29.5,M,3.0,229734.28,6.0,9.0,Control,4
116693,4.0,57.0,61.0,U,2.0,46047.78,3.0,6.0,Control,4
8254601,10.0,121.0,38.5,F,4.0,173742.47999999998,5.0,8.0,Control,4
2800369,12.0,144.0,61.0,F,2.0,25808.65,0.0,3.0,Control,3
1197201,5.0,70.0,57.0,U,2.0,64172.2,3.0,6.0,Control,4
3365395,19.0,229.0,65.0,F,2.0,78751.04000000001,0.0,3.0,Control,0
6525521,18.0,226.0,35.5,M,3.0,276311.77,6.0,9.0,Control,4
2147721,15.0,188.0,57.0,M,2.0,659970.8400000001,1.0,4.0,Control,4
3568571,13.0,162.0,70.0,F,2.0,63466.82,0.0,3.0,Control,4
5212142,7.0,95.0,65.5,U,2.0,261084.47,0.0,3.0,Control,4
2554820,7.0,90.0,20.5,U,2.0,31342.02,3.0,6.0,Control,4
8894041,16.0,193.0,44.0,M,2.0,55297.75,3.0,6.0,Control,2
5508496,14.0,168.0,34.0,U,2.0,87019.37,5.0,8.0,Control,0
3739438,10.0,128.0,56.0,F,2.0,99248.25,1.0,4.0,Control,0
7516076,9.0,118.0,40.0,F,2.0,41638.73,2.0,5.0,Control,2
5315596,11.0,136.0,36.0,M,2.0,555465.8,6.0,9.0,Control,1
9433703,8.0,96.0,51.5,U,2.0,36259.05,0.0,3.0,Control,4
1055299,5.0,71.0,30.5,U,2.0,31295.68,3.0,6.0,Control,4
6974352,12.0,145.0,31.0,M,2.0,69541.26,5.0,8.0,Control,2
9056335,8.0,97.0,60.0,U,2.0,90637.71,3.0,7.0,Control,3
1118805,4.0,58.0,57.0,U,2.0,44157.78999999999,2.0,5.0,Control,2
1948091,8.0,106.0,36.5,M,2.0,30695.19,0.0,3.0,Control,4
9382169,15.0,190.0,39.0,M,3.0,101946.04,3.0,6.0,Control,4
658732,11.0,140.0,39.5,F,2.0,74448.08,1.0,4.0,Control,4
2873827,7.0,86.0,30.0,U,3.0,193302.14,6.0,9.0,Control,4
5040709,6.0,80.0,60.5,M,2.0,1243556.9,6.0,9.0,Control,4
1673529,12.0,151.0,74.0,M,2.0,101841.59,6.0,9.0,Control,3
3354034,14.0,172.0,50.5,M,2.0,139198.34,1.0,4.0,Control,4
6401608,6.0,73.0,28.0,U,2.0,143314.64,2.0,5.0,Control,3
4966213,15.0,180.0,28.0,U,2.0,33767.79,2.0,5.0,Control,2
3174112,15.0,190.0,47.5,M,3.0,79839.84,1.0,4.0,Control,4
4723605,4.0,57.0,70.0,U,2.0,37476.94,1.0,4.0,Control,3
342517,15.0,189.0,48.5,M,2.0,38666.21,5.0,8.0,Control,4
2950141,21.0,258.0,56.0,F,2.0,36914.15,0.0,3.0,Control,3
7516827,19.0,238.0,64.5,F,2.0,85104.79000000001,3.0,6.0,Control,4
2581786,8.0,99.0,56.5,F,2.0,219435.25,1.0,4.0,Control,4
3182757,8.0,97.0,59.5,U,2.0,65957.26999999999,6.0,9.0,Control,4
3447317,6.0,75.0,54.0,U,2.0,160755.68,6.0,9.0,Control,3
2686820,6.0,82.0,48.0,U,2.0,593076.3,5.0,8.0,Control,4
6595285,13.0,165.0,33.0,F,3.0,162212.52999999997,3.0,6.0,Control,0
9214462,6.0,81.0,68.5,U,2.0,48199.32,0.0,3.0,Control,4
5395303,9.0,117.0,43.0,M,2.0,50171.23,0.0,4.0,Control,4
8171782,4.0,57.0,47.0,U,4.0,434988.87,3.0,6.0,Control,4
1480616,15.0,190.0,23.5,M,3.0,99857.86,6.0,9.0,Control,4
9061056,4.0,59.0,54.0,U,2.0,49054.03,2.0,5.0,Control,3
7848564,19.0,232.0,74.0,M,3.0,505754.07,6.0,9.0,Control,3
6395285,12.0,154.0,33.0,M,3.0,163319.46000000002,4.0,7.0,Control,2
9865882,28.0,342.0,63.0,M,2.0,78581.59,5.0,8.0,Control,2
5108320,6.0,74.0,26.0,U,3.0,36169.57,6.0,9.0,Control,4
1156656,14.0,170.0,39.0,F,2.0,133596.53999999998,2.0,5.0,Control,4
1544000,7.0,86.0,29.5,U,2.0,30251.57,3.0,6.0,Control,4
7794359,3.0,47.0,25.0,U,2.0,32033.58,3.0,6.0,Control,3
6224380,4.0,57.0,58.0,U,2.0,75897.06,5.0,8.0,Control,4
878355,8.0,98.0,50.0,M,2.0,30603.18,5.0,8.0,Control,0
2835130,8.0,104.0,25.0,F,2.0,69141.95999999999,4.0,7.0,Control,0
6673674,5.0,67.0,28.0,U,2.0,45816.89,6.0,9.0,Control,4
3183825,29.0,357.0,58.5,F,3.0,275733.2,5.0,8.0,Control,4
4250505,6.0,75.0,33.0,U,2.0,27119.93,0.0,3.0,Control,0
3585961,26.0,323.0,27.5,M,2.0,33266.32,1.0,4.0,Control,4
8431359,6.0,72.0,51.0,U,2.0,90325.0,0.0,3.0,Control,3
2488007,41.0,492.0,78.0,F,2.0,26892.54,6.0,9.0,Control,4
3240261,12.0,154.0,30.0,M,2.0,98335.61,1.0,4.0,Control,1
1469028,11.0,140.0,69.0,F,2.0,96665.75,0.0,3.0,Control,4
9008485,13.0,161.0,68.0,F,2.0,149367.16999999998,5.0,8.0,Control,4
7623828,12.0,144.0,75.0,M,2.0,38375.91,5.0,8.0,Control,4
1444506,25.0,301.0,51.0,F,2.0,732372.77,6.0,9.0,Control,4
563689,22.0,269.0,55.0,M,3.0,319553.03,2.0,5.0,Control,0
7436791,20.0,246.0,53.0,M,2.0,32324.58,0.0,3.0,Control,0
6949583,19.0,231.0,55.5,F,3.0,93760.78,3.0,6.0,Control,4
2279817,19.0,228.0,41.0,F,2.0,29639.82,1.0,4.0,Control,4
4324988,18.0,226.0,52.5,F,2.0,141997.66,2.0,5.0,Control,4
4943848,8.0,101.0,57.5,U,2.0,60018.87,3.0,6.0,Control,4
1332145,6.0,74.0,25.0,U,2.0,45673.76,1.0,4.0,Control,0
6522706,10.0,120.0,66.0,M,2.0,40243.05,0.0,3.0,Control,3
817200,12.0,153.0,53.5,F,2.0,34588.92,0.0,3.0,Control,4
6660518,11.0,143.0,28.5,M,2.0,78991.32,1.0,4.0,Control,4
9295921,16.0,195.0,37.5,F,2.0,218650.01,1.0,4.0,Control,4
488929,5.0,70.0,29.0,U,2.0,54287.57,6.0,9.0,Control,0
7269600,5.0,66.0,42.5,U,2.0,32224.05,1.0,4.0,Control,4
3892244,19.0,231.0,53.5,M,2.0,25755.67,6.0,9.0,Control,4
371892,4.0,59.0,65.0,M,2.0,26933.12,5.0,8.0,Control,3
7434743,7.0,86.0,30.5,U,2.0,67485.56,6.0,9.0,Control,4
4676997,4.0,56.0,20.5,U,3.0,60378.38,6.0,9.0,Control,4
4204881,5.0,71.0,26.0,U,2.0,29667.65,0.0,3.0,Control,0
672827,12.0,152.0,33.5,F,2.0,96131.57,6.0,9.0,Control,4
9045790,6.0,72.0,34.0,U,2.0,41613.78999999999,2.0,5.0,Control,3
9482109,7.0,95.0,27.5,U,2.0,62179.7,3.0,6.0,Control,4
5624950,16.0,198.0,33.5,F,3.0,75048.54000000001,2.0,5.0,Control,4
209532,15.0,186.0,69.0,F,2.0,269493.08,1.0,4.0,Control,0
4123651,5.0,70.0,39.0,U,2.0,36877.03,6.0,9.0,Control,4
3815969,6.0,72.0,24.0,F,2.0,44191.32,2.0,5.0,Control,0
3989766,12.0,155.0,39.0,F,2.0,75094.20999999999,3.0,6.0,Control,4
4359742,4.0,58.0,43.0,U,3.0,144404.82,6.0,9.0,Control,0
7935827,16.0,203.0,39.0,M,3.0,39779.69,2.0,5.0,Control,0
9761433,7.0,94.0,39.5,U,2.0,42519.67999999999,4.0,7.0,Control,4
7564787,6.0,74.0,47.0,F,2.0,26313.67,3.0,6.0,Control,0
5824256,10.0,120.0,59.0,F,2.0,99488.55,2.0,5.0,Control,0
1833640,18.0,219.0,51.0,F,2.0,29705.96,4.0,7.0,Control,0
2077203,10.0,125.0,42.0,M,3.0,97759.97,6.0,9.0,Control,2
5425553,8.0,107.0,56.5,F,2.0,287374.82,3.0,6.0,Control,4
194686,9.0,113.0,68.5,M,2.0,41125.99,0.0,6.0,Control,4
8730454,9.0,116.0,70.0,M,2.0,30534.05,4.0,7.0,Control,1
8587014,9.0,118.0,53.5,F,2.0,48652.53,2.0,5.0,Control,4
5089801,14.0,177.0,34.5,M,2.0,27317.89,1.0,4.0,Control,4
760259,14.0,169.0,41.5,M,2.0,124817.0,5.0,8.0,Control,4
1912452,8.0,97.0,41.5,U,2.0,43831.51,2.0,5.0,Control,4
311194,6.0,76.0,64.0,U,2.0,1381897.7,4.0,7.0,Control,0
5996516,14.0,171.0,64.0,M,2.0,411617.49,5.0,8.0,Control,0
68963,31.0,373.0,56.5,M,3.0,100637.5,6.0,9.0,Control,4
460912,5.0,60.0,79.5,U,2.0,28908.67,4.0,7.0,Control,4
5581728,7.0,85.0,37.0,U,2.0,56495.67999999999,2.0,5.0,Control,4
6736331,11.0,142.0,60.0,F,3.0,36875.91,0.0,3.0,Control,4
41516,8.0,106.0,55.0,F,2.0,139892.15,2.0,5.0,Control,4
9473567,5.0,61.0,61.5,U,2.0,271912.94,2.0,5.0,Control,4
1678102,7.0,86.0,26.0,U,2.0,66595.88,1.0,5.0,Control,1
1905757,4.0,58.0,24.0,U,2.0,43279.5,4.0,7.0,Control,4
2016479,7.0,90.0,30.5,U,2.0,86807.9,6.0,9.0,Control,4
6689315,49.0,593.0,68.0,M,3.0,1688297.79,6.0,9.0,Control,4
4122372,18.0,221.0,37.5,F,2.0,47915.59,1.0,4.0,Control,4
7291574,17.0,215.0,56.0,M,3.0,88188.07,5.0,8.0,Control,4
2850387,17.0,213.0,44.5,M,3.0,1796841.72,6.0,9.0,Control,4
3019314,14.0,179.0,46.5,M,2.0,30540.18,0.0,3.0,Control,4
3017951,33.0,399.0,66.0,M,3.0,307872.4,6.0,9.0,Control,4
5153744,10.0,121.0,43.0,M,2.0,155391.59999999998,0.0,3.0,Control,4
583570,4.0,58.0,47.5,U,2.0,29936.78,0.0,3.0,Control,4
2512034,14.0,173.0,48.0,F,2.0,75539.97,1.0,4.0,Control,4
8843028,21.0,253.0,63.0,M,3.0,153444.84,6.0,9.0,Control,2
96548,14.0,173.0,63.0,F,3.0,44508.44,1.0,4.0,Control,2
6441229,7.0,85.0,19.5,U,3.0,71159.98,4.0,7.0,Control,4
8639504,18.0,220.0,38.0,M,2.0,49827.84,1.0,4.0,Control,1
9989637,26.0,318.0,50.5,F,4.0,484391.91,6.0,9.0,Control,4
9387217,6.0,72.0,24.5,U,3.0,73006.78,6.0,9.0,Control,4
4602276,5.0,60.0,38.5,U,2.0,33763.86,1.0,4.0,Control,4
291411,16.0,202.0,52.5,F,2.0,37312.2,5.0,8.0,Control,4
3421186,8.0,101.0,53.0,U,2.0,52059.89,3.0,6.0,Control,4
6155735,14.0,178.0,34.0,M,2.0,39198.1,0.0,3.0,Control,0
4851372,15.0,190.0,35.0,M,2.0,75182.1,0.0,4.0,Control,4
6055104,17.0,205.0,55.0,F,2.0,78135.76,6.0,9.0,Control,2
