client_id,visitor_id,visit_id,process_step,date_time,device_change
9295034,494478264_4619231193,285737109_99798024916_156406,start,2017-04-03 11:02:27,True
9295034,485753350_333916305,930686561_65110149010_89382,start,2017-04-03 11:43:46,True
9295710,565478442_79286978615,332591160_46602872821_24381,start,2017-04-11 10:40:36,True
9295710,734935483_53723878935,985582331_39244442539_540271,start,2017-04-20 21:02:58,True
9296687,169715330_69900118730,947206964_25620116714_899066,start,2017-05-28 10:19:30,True
9296687,250990159_19277436163,169720820_35763297911_693685,confirm,2017-05-31 07:03:18,True
9296843,131116863_98115859843,913610131_13185016800_420577,start,2017-04-12 11:11:06,True
9296843,445649526_39164440796,657591436_30530130555_767712,start,2017-06-06 10:00:15,True
9297076,836516248_86776418745,649981496_63541959457_159261,start,2017-04-17 22:05:23,True
9297076,981094367_66553065208,483273445_33947204821_246645,confirm,2017-04-23 16:39:09,True
9297444,772442560_10348032753,368596549_46937479989_139746,start,2017-04-08 11:17:09,True
9297444,4731444_51762033915,475019550_46825179609_710083,start,2017-04-22 20:15:53,True
9297444,941514266_41138439019,753855567_26538279344_377687,start,2017-05-04 09:35:59,True
9297510,557730441_29482041161,45634890_1186406266_799702,start,2017-06-02 23:24:24,True
9297510,719037271_64568664874,813164056_27566260806_720084,start,2017-06-02 23:29:16,True
9297510,715833264_70449205795,869940878_39079586681_913469,start,2017-06-03 19:46:25,True
9297510,739410595_6925668529,347660296_55023799153_780248,start,2017-06-03 19:49:55,True
9297665,859589469_83074571557,681283876_31187316577_639387,start,2017-04-04 19:03:51,True
9297665,160469507_57501999359,623514520_33574423404_407705,start,2017-04-15 14:48:23,True
9297832,903194416_42578655231,518782225_17714229405_174192,start,2017-04-12 11:25:31,True
9297832,642416340_29956890709,223305545_74550858792_448047,start,2017-04-18 11:51:35,True
9299682,925421974_37679698862,551941447_10490024756_448274,step_1,2017-05-25 17:52:47,True
9299682,147145252_72961646173,659207455_9130822628_471852,start,2017-05-27 23:47:20,True
9299887,797398300_45064201754,533193741_23301265153_101413,start,2017-04-08 13:14:38,True
9299887,300346398_52380349410,263419968_90610093147_543263,start,2017-04-13 10:28:51,True
9299978,51476456_41446686355,404137109_50184150140_113817,start,2017-03-31 14:03:03,True
9299978,252855391_11005598674,953034477_90266532227_946867,start,2017-05-10 09:56:45,True
9300794,175376605_9641621986,994223026_40513686253_582721,start,2017-05-11 17:00:22,True
9300794,63221652_53261765290,833922530_42839264392_258859,start,2017-06-12 19:37:12,True
9301100,147050727_99135218483,155106702_91423574873_256449,start,2017-04-16 19:23:06,True
9301100,440954156_22788175015,361999078_84502734217_931968,confirm,2017-04-17 20:29:38,True
9301235,250267085_60924392007,591865047_4946099861_657258,start,2017-03-30 19:02:02,True
9301235,996356190_7060852238,760300395_53595906477_278751,start,2017-05-10 13:07:59,True
9301583,263498325_63714293986,357791082_18498302286_379053,start,2017-03-29 16:22:21,True
9301583,952489288_12366802915,86804022_92058075260_42175,start,2017-04-09 13:21:54,True
9303416,188189278_71678813793,406793815_64950227166_955397,start,2017-03-29 12:43:40,True
9303416,940081235_39772323773,826977077_11712192238_386975,confirm,2017-06-07 19:30:46,True
9306636,142765407_88116721510,230310282_49609301395_460172,start,2017-06-03 20:59:50,True
9306636,303519106_44529739659,1552979_39259475947_719774,start,2017-06-05 17:28:42,True
9307473,46580036_85474175591,4002266_26484358648_173287,start,2017-05-15 15:18:18,True
9307473,233052624_38554594193,312027852_26045715971_492881,start,2017-05-15 15:38:11,True
9308332,178276280_35203075054,665527646_97420112356_239752,start,2017-04-19 22:36:51,True
9308332,473866082_63879370870,497103908_765211757_54328,start,2017-04-27 20:07:39,True
9309323,749435565_33100306341,966091740_50734603948_876008,start,2017-04-08 12:55:50,True
9309323,208269310_91852085111,836675804_19528638140_845591,start,2017-04-19 11:07:19,True
9309863,43514840_80376055797,13368387_523568648_675396,start,2017-04-18 07:42:54,True
9309863,479658428_34768682901,297745452_77469575325_262504,start,2017-05-18 06:37:39,True
9310498,428722574_50725838706,418976787_33472296670_284536,start,2017-04-19 18:57:52,True
9310498,115859731_39131464731,665506577_41784909288_543545,start,2017-04-19 20:05:30,True
9310785,363649061_64758440330,695003955_92470589964_508339,start,2017-05-23 19:22:24,True
9310785,786984921_55715135874,779050737_2888692507_939469,start,2017-05-26 07:04:21,True
9310785,363649061_64758440330,89665647_51719177559_34220,confirm,2017-05-30 17:50:55,True
9310785,786984921_55715135874,29335975_89593390969_424147,confirm,2017-05-31 07:49:10,True
9310803,632013046_4925155430,221367739_79108514133_282838,start,2017-04-05 14:50:17,True
9310803,861007267_1259078988,174624056_77533061487_818825,start,2017-05-24 23:21:28,True
9311288,40828121_5060167051,572959455_42139199273_834862,start,2017-04-19 18:33:40,True
9311288,697648730_45350466999,812352645_41901045141_582862,start,2017-05-05 12:56:51,True
9311317,366262411_47607783895,611970047_63215466622_352135,start,2017-04-22 21:28:43,True
9311317,330773059_99918590657,119180770_37817372415_192465,start,2017-06-03 19:29:01,True
9311597,789212083_9883919694,17505377_90257510412_183867,start,2017-05-24 15:59:41,True
9311597,743722815_50698379633,456368285_56291707031_687808,confirm,2017-05-25 12:31:29,True
9312698,419126126_97755437745,249108716_21680204650_88459,start,2017-03-30 13:53:57,True
9312698,761240176_35960951523,750399145_28092720319_574639,start,2017-04-12 11:18:25,True
9313352,334939168_77924357959,390944000_6289974620_223509,start,2017-04-16 16:46:46,True
9313352,449943940_80364144634,175271310_51025643357_470187,start,2017-04-17 15:32:20,True
9313467,373907667_96069231148,918410962_85173759381_796918,step_1,2017-05-29 22:56:55,True
9313467,744429224_58740822412,180024977_57607053615_251227,confirm,2017-05-29 23:32:52,True
9314238,688993010_13499016278,340209868_42820663090_585052,start,2017-04-06 11:46:51,True
9314238,32658095_85681249138,372931270_38924366831_936701,start,2017-06-11 14:23:39,True
9315851,955924808_4319303885,253624869_10462035088_413703,start,2017-03-29 11:26:08,True
9315851,442204428_47284403358,118926092_84276621623_791582,start,2017-05-26 14:15:08,True
9316251,632855441_4720381840,699177355_29990031970_448229,start,2017-04-07 11:47:53,True
9316251,359086740_27644099789,182971660_43713417472_768436,step_3,2017-04-17 13:26:43,True
9319596,943315776_37628137087,692342885_1074889610_230386,start,2017-04-08 22:42:17,True
9319596,863535953_4715228457,450816500_26597566756_482672,start,2017-04-08 22:49:22,True
9321364,292206141_71255218703,678144395_47106268397_948686,start,2017-06-01 09:52:04,True
9321364,782464442_10871439714,442249619_45563819360_934435,confirm,2017-06-01 10:48:22,True
9322728,896634277_19566266435,795840863_64266338945_989027,start,2017-05-24 15:33:28,True
9322728,409963552_44291747155,901350552_37203987103_806597,start,2017-06-07 13:50:33,True
9323014,382329932_47725413444,26400230_79903958005_230092,start,2017-03-29 09:09:26,True
9323014,383606836_99137117919,736759702_73963680802_820129,start,2017-06-01 19:56:19,True
9325547,365622276_27083624622,745536246_61730583342_45976,start,2017-03-31 15:48:42,True
9325547,210674047_92179498320,829155790_4105037093_407771,start,2017-04-03 23:29:40,True
9325743,33801673_4487829755,951331750_93112096079_990135,start,2017-04-25 10:28:16,True
9325743,944988686_30414010391,98208529_55558653847_200265,start,2017-06-18 19:46:31,True
9325866,72165405_24750229389,416675784_23570520515_670958,start,2017-05-26 10:50:29,True
9325866,25032404_24978365356,807828393_61962757187_852988,start,2017-05-31 12:49:06,True
9326958,687689518_79243235672,286837212_32504728748_861840,start,2017-06-06 21:30:43,True
9326958,255997932_4022255562,698227213_20844822135_894665,confirm,2017-06-07 21:33:07,True
9326958,879809517_30696912797,984567991_78382888095_431454,confirm,2017-06-08 14:11:53,True
9326958,255997932_4022255562,786225672_79477093687_839088,confirm,2017-06-09 21:36:02,True
9327329,417402080_32806880624,962160903_67702752182_99233,start,2017-03-30 11:27:23,True
9327329,321947907_58338872918,921359403_23314042733_103604,start,2017-04-18 18:47:18,True
9328423,808629720_48244982991,926709174_41267987669_730329,start,2017-04-08 20:47:20,True
9328423,445188714_38404453962,961703298_95459939813_638082,start,2017-04-09 16:17:32,True
9329548,393234849_87875337710,62104397_42341959823_394232,start,2017-06-14 16:48:15,True
9329548,727265133_16638636592,350268023_17998184852_618626,start,2017-06-14 17:01:33,True
9329665,747704497_21397724351,4067909_98445888183_880642,start,2017-03-30 04:15:18,True
9329665,512601187_98392264803,700745484_32112879764_465611,start,2017-04-07 06:12:25,True
9330446,372770381_61085726349,699353812_32814236524_120193,start,2017-06-07 11:41:11,True
9330446,303932608_75201995073,14464011_57832008501_89231,confirm,2017-06-08 10:50:44,True
9330579,922715417_89092696274,671669950_79207886779_513428,confirm,2017-03-18 21:15:00,True
9330579,975335274_56181606415,772351070_98499907063_609103,confirm,2017-05-20 13:45:07,True
9331531,286244245_13942069964,623638209_11786054418_554029,start,2017-03-30 19:03:28,True
9331531,880082627_88267185281,887755259_91197004898_801831,start,2017-04-01 10:28:29,True
9331531,358180776_48829710578,551074684_59798606424_746702,start,2017-04-04 14:56:00,True
9331887,235623770_76296947187,620111614_29556897397_975306,start,2017-04-14 10:23:35,True
9331887,531755684_63805200576,894502039_43708809613_308939,confirm,2017-04-16 21:04:33,True
9335590,340918542_34301840033,559732860_66398036150_394975,start,2017-05-22 18:55:13,True
9335590,111490604_71730248148,495198707_50816990106_465450,start,2017-05-28 16:56:37,True
9335590,815709810_45151675225,234801229_82936292029_259082,start,2017-05-28 17:05:15,True
9335780,720097642_46884824749,748040018_62188380401_564097,start,2017-04-09 14:29:33,True
9335780,284457313_36587069801,407330170_79495997339_30993,start,2017-05-06 19:09:45,True
9338182,22154982_82358475433,191493556_88215886867_624215,start,2017-06-07 20:41:45,True
9338182,493026899_15530436433,43573242_95456453811_78008,start,2017-06-11 12:08:41,True
9339170,124171367_21286752619,534929843_63117140538_646640,start,2017-06-02 14:29:58,True
9339170,576791109_16721491699,154604351_1234488324_981828,start,2017-06-19 09:26:07,True
9339324,313241016_50486452751,465008354_86883713744_136872,start,2017-04-02 00:24:09,True
9339324,738999640_90592420081,863767825_2106320181_257281,start,2017-06-07 14:12:21,True
9339324,313241016_50486452751,189143393_74547653514_414894,start,2017-06-07 22:51:08,True
9341409,128102521_17736431405,83643422_61779638977_453239,start,2017-04-02 22:10:52,True
9341409,373514912_11474774305,630202512_16612243988_856501,start,2017-05-11 21:47:24,True
9342324,420569115_7885328579,182514870_77680350146_991026,start,2017-05-26 15:22:57,True
9342324,998855580_30994364856,294887722_55042544320_998822,start,2017-06-07 11:17:56,True
9342917,948828613_14718514836,503262574_43031813578_618347,start,2017-04-05 17:29:06,True
9342917,731963572_9581195112,408967587_46960493335_171429,start,2017-04-06 11:04:51,True
9344509,223081396_94426743344,796754917_93442682288_277108,start,2017-05-17 11:36:26,True
9344509,536920562_63037271259,525068250_96634732946_336464,confirm,2017-05-23 11:39:56,True
9344509,223081396_94426743344,461309187_46182142956_901324,confirm,2017-05-31 13:41:36,True
9344579,374990801_19785464061,583375535_30376075698_228749,start,2017-06-06 06:14:50,True
9344579,714404354_11283774438,629227146_48956068187_68177,start,2017-06-07 16:42:24,True
9345310,202635332_37146051444,988435212_50739034092_650433,start,2017-05-29 18:37:34,True
9345310,48892434_77859012338,453732162_68313148296_124630,start,2017-06-19 13:21:34,True
9346105,565529109_79170942170,776469660_43731768633_310755,start,2017-05-23 21:23:47,True
9346105,604264290_61945895736,335271052_24058062695_151984,start,2017-06-07 20:45:20,True
9346486,353946271_41545659957,824610907_55633774078_151475,start,2017-04-05 12:44:01,True
9346486,873352357_21083233669,469212009_47424860049_44893,start,2017-05-11 09:31:38,True
9347771,694395511_48162419462,919042713_59123343951_167023,start,2017-05-29 11:32:08,True
9347771,292948964_48486957629,900489506_59160723383_177590,start,2017-06-08 22:33:25,True
9347771,878367643_68934265326,839804523_22399220709_656078,confirm,2017-06-11 19:29:30,True
9347771,298988245_46639966864,760609211_89257174022_369617,confirm,2017-06-12 17:36:16,True
9348903,352455091_79102185215,741128318_41294611762_218997,start,2017-04-25 02:03:02,True
9348903,440599819_99019866409,522889119_34520435162_418951,start,2017-05-07 01:10:32,True
9355560,599413692_11690034855,219168339_42207088959_704849,start,2017-05-27 21:53:37,True
9355560,210399764_67129035912,103190227_18153491384_523716,start,2017-05-29 10:35:09,True
9356015,674347300_66573732946,790846846_62917838251_95606,start,2017-05-30 16:33:46,True
9356015,78720730_76212357582,594818196_66216797964_515534,confirm,2017-06-03 00:33:10,True
9356015,329536257_22037616906,5969122_72197349313_13393,confirm,2017-06-04 18:48:53,True
9358140,877425003_4881849443,568329450_59957510885_930226,start,2017-06-07 12:48:23,True
9358140,604093998_42853894934,617879455_82993981845_121415,confirm,2017-06-08 14:10:00,True
9358513,2211912_50842317344,585229576_78105300876_851101,start,2017-04-05 20:38:36,True
9358513,539990045_89422450631,508972678_31128651617_902906,start,2017-06-04 11:31:37,True
9358513,356245807_26039934144,848603866_40176754256_588675,start,2017-06-04 11:54:03,True
9358682,678432707_60074566600,589159752_66402000390_776684,start,2017-03-29 11:10:44,True
9358682,276692110_9829909243,298514051_77531878842_801496,start,2017-04-04 19:03:19,True
9359233,524714163_46738089713,769657946_27385064996_925928,start,2017-06-07 18:31:12,True
9359233,345216527_95066550994,779907857_30620707833_497994,confirm,2017-06-08 19:28:03,True
9363047,177211479_12934174457,487849844_89602682802_595938,start,2017-05-14 17:58:41,True
9363047,274769108_51228192126,323207929_96272848427_639538,start,2017-06-10 10:16:31,True
9365039,366552485_75377256969,301655122_94359899458_229396,start,2017-03-29 11:10:33,True
9365039,706580596_93563364070,477065039_66959785598_251792,start,2017-04-03 19:02:11,True
9367381,116931949_46592298687,867070300_79069616489_966811,start,2017-05-24 12:40:46,True
9367381,205928540_11656788597,236817063_60683162080_92480,confirm,2017-06-15 11:11:38,True
9368220,888738939_71688997965,814702480_37344630381_47094,start,2017-04-07 14:42:53,True
9368220,423851480_62590546823,47809967_12883110912_991538,start,2017-04-28 12:55:14,True
9368412,360632217_80028994336,681277233_83638225112_389026,start,2017-04-12 21:10:29,True
9368412,209485653_67104566756,282296689_78857934361_818293,start,2017-05-03 20:23:09,True
9368412,437191700_62375027365,807171568_86497097583_980786,start,2017-05-18 12:26:02,True
9368584,221927656_83669568280,524955199_56714880839_83665,start,2017-04-05 18:37:43,True
9368584,698289898_43227850589,546898819_31538143066_150208,start,2017-05-11 15:22:41,True
9368584,221927656_83669568280,902219833_68407640350_592246,start,2017-06-07 18:46:18,True
9369067,190322910_67925092805,776706102_79232538353_997924,start,2017-05-29 16:18:19,True
9369067,686497739_81028986700,283691540_39298695548_610795,confirm,2017-06-08 11:56:52,True
9369067,190322910_67925092805,203584984_64225747534_932140,confirm,2017-06-13 20:45:28,True
9369908,242585412_17969065930,135069692_61162838394_261433,start,2017-04-07 19:15:15,True
9369908,243216842_16809681687,725988207_96137512899_827103,start,2017-06-13 12:25:04,True
9371236,544272877_52316647128,110668682_53980744411_690300,start,2017-05-28 10:07:01,True
9371236,30865498_11928820798,811296821_18092269533_554079,confirm,2017-05-29 10:57:18,True
9372192,680628164_61749183485,373835441_92992098299_725768,start,2017-04-06 14:22:38,True
9372192,108457996_76990130064,840893024_3343224856_889250,start,2017-04-24 10:44:18,True
9372192,619434022_36435656705,130009088_14770882991_979084,start,2017-05-28 09:17:39,True
9372192,542701337_61277857861,408459271_87280884953_621700,start,2017-06-06 09:31:24,True
9375061,222492901_4894729303,828958567_7730861051_244618,start,2017-05-26 02:22:47,True
9375061,846616853_67677742966,953645157_7611894190_568135,start,2017-06-17 03:25:57,True
9378106,834140661_62537698052,304444905_33120809898_646949,start,2017-03-28 21:15:26,True
9378106,764317345_96733191283,55834407_12084167035_444407,start,2017-03-30 12:21:07,True
9378596,873962136_55589020595,193869162_5789609495_877761,start,2017-05-28 21:38:03,True
9378596,566932924_28401929828,813545921_79521383446_638081,start,2017-06-15 05:38:52,True
9379016,102252313_79698442058,895416563_96760291506_206211,start,2017-04-22 23:36:00,True
9379016,456231808_15664528412,216892897_7578105179_845626,start,2017-05-06 10:12:32,True
9379016,102252313_79698442058,33392083_51402466915_328131,start,2017-05-21 16:29:02,True
9379303,239463197_97754574987,658362139_20159030748_354409,start,2017-04-12 22:51:30,True
9379303,50897817_8149634892,509546174_9496549240_377317,start,2017-04-13 10:37:20,True
9379390,784466657_55785393743,865167241_67200418852_307128,start,2017-04-06 07:01:42,True
9379390,807083460_89843840762,977483609_36254981713_347381,start,2017-06-01 09:21:52,True
9384038,456849846_49233130504,29241296_10967608689_593242,start,2017-04-07 00:34:02,True
9384038,285350895_87488320194,271095562_31551674908_179637,start,2017-04-21 21:59:37,True
9384373,895023223_72622482125,117757281_97321986110_233209,start,2017-04-16 18:18:19,True
9384373,223946111_46063969431,396418870_86400236473_646794,start,2017-04-17 10:42:45,True
9385972,823280874_70545869017,767605299_16651111783_747038,start,2017-04-12 12:39:51,True
9385972,799187262_32801730487,962391918_5597219450_654928,start,2017-05-26 13:17:14,True
9387693,701969380_1493022584,62580553_91158531999_900640,start,2017-05-29 10:01:33,True
9387693,691712195_81806369838,165353528_83787704702_823016,step_3,2017-05-31 11:15:10,True
9388764,225181861_58239230581,336789150_1471874001_757805,start,2017-05-25 19:42:36,True
9388764,345407626_90850844918,933385007_92705833585_913411,start,2017-05-30 10:49:41,True
9390801,782365336_5706404604,3732752_98155896599_603761,start,2017-06-05 17:08:26,True
9390801,619354297_37731047481,161272942_900126191_382177,start,2017-06-13 10:54:21,True
9393493,453106474_74980199136,601269659_84247687703_610161,start,2017-05-25 11:56:35,True
9393493,159700818_2360997895,204542821_13784173284_565423,confirm,2017-05-29 19:46:39,True
9395390,214889182_17810625146,487301670_90545987779_524736,start,2017-04-06 09:33:50,True
9395390,766589196_81006090219,325273430_94513967768_601653,start,2017-04-12 11:20:40,True
9397896,503857676_30518517336,597046911_15544489532_641602,start,2017-06-03 20:59:54,True
9397896,528290116_1445694451,197691561_6828310592_297883,start,2017-06-03 21:06:49,True
9397896,417285004_96307503050,374001431_47778613243_376727,start,2017-06-07 18:29:25,True
9399448,96463342_97704636924,182326308_38056862263_48762,start,2017-05-24 15:48:22,True
9399448,638160584_10408933214,498546500_48895250221_349897,start,2017-06-10 15:46:09,True
9401313,353722463_34078890718,13523250_85190983770_475296,start,2017-04-05 11:56:06,True
9401313,679896814_19423674731,262889440_19070723595_680113,start,2017-04-12 12:26:20,True
9401313,741047687_16834548662,940187290_81262757657_805010,confirm,2017-04-13 08:51:07,True
9402489,983708403_16677917034,546680573_4756149061_531970,start,2017-03-31 16:25:20,True
9402489,781496062_6346170868,731436663_65080376944_892609,start,2017-06-17 13:04:47,True
9402618,792102811_65349085373,489170157_31466177341_942293,start,2017-03-30 07:22:56,True
9402618,70881586_58522520721,320660199_44992058971_395257,start,2017-04-01 10:14:44,True
9403313,937984137_61439715605,181600710_43862910932_139758,start,2017-04-05 01:06:09,True
9403313,847344228_34609253993,630683382_15861376224_386603,start,2017-05-03 11:38:48,True
9404757,926045221_27167472756,712853527_6607145502_255947,start,2017-04-17 07:02:38,True
9404757,269419416_28414557161,75318952_646326641_272623,start,2017-06-13 12:02:46,True
9404972,270254706_58532746876,915757229_41625438281_254014,start,2017-04-04 22:56:03,True
9404972,858691943_71144956264,749479457_50465616188_189982,start,2017-05-03 19:39:25,True
9404972,270254706_58532746876,803420584_81861292674_233982,start,2017-05-12 15:57:06,True
9405578,703687327_51750582827,781642369_28752891124_120079,start,2017-04-08 22:57:31,True
9405578,381575852_52239786486,323774090_51466460619_593916,start,2017-04-11 22:37:19,True
9405701,195037061_44683975533,471602705_47878477557_293196,start,2017-03-16 11:57:23,True
9405701,684725270_27887252395,537283462_59449139370_674248,start,2017-03-26 10:15:53,True
9405701,342825426_47264250804,327322943_68542827349_469177,start,2017-06-11 08:04:26,True
9406997,17225471_29885203634,756168598_41353998209_77393,start,2017-06-05 15:37:36,True
9406997,833123030_91497695313,924675097_12943759254_850193,start,2017-06-18 09:09:22,True
9409186,789675052_81558156043,776266521_15295926187_962149,start,2017-04-11 10:20:13,True
9409186,986103052_91531785039,609378210_62720167443_47968,start,2017-05-03 10:38:11,True
9409317,571736585_9000515947,411915342_43266677893_557700,start,2017-06-01 16:51:22,True
9409317,391179840_30230130461,748527245_29411580166_889980,start,2017-06-02 16:55:55,True
9409443,10131139_29063532863,920286904_22184527557_889411,start,2017-03-22 12:44:11,True
9409443,670631743_50298202088,647159940_36212229477_53145,start,2017-05-21 15:55:57,True
9409446,19283687_60802282621,115943750_38975363424_801406,start,2017-06-14 15:25:37,True
9409446,547880091_46140416086,75968755_25946160548_1098,start,2017-06-19 13:02:42,True
9410513,400800361_57807727586,957630085_74261347529_532450,start,2017-03-31 10:16:17,True
9410513,325613654_92552615118,388126297_76709514384_142104,start,2017-04-07 17:35:48,True
9410549,966791281_65329080116,554897609_58242917017_669621,start,2017-04-12 20:45:42,True
9410549,32290293_87823152779,176788036_45827560210_880077,confirm,2017-04-19 22:57:09,True
9411823,209977798_51962338374,158400650_74134907141_456529,start,2017-04-12 22:10:46,True
9411823,123798457_89726705162,321147081_96910991327_823645,start,2017-05-25 13:10:04,True
9413535,837553214_80294080833,204888066_13080265360_823118,start,2017-04-04 00:51:51,True
9413535,122018592_54052179592,763626688_63496960025_318214,confirm,2017-04-12 18:42:35,True
9414941,207016098_55887363879,473709750_24658130526_900222,start,2017-03-30 10:21:44,True
9414941,29398820_25857720490,842935193_70757445691_889919,start,2017-04-02 14:31:39,True
9416262,355212319_77806354581,592760677_81159559785_579379,start,2017-06-01 11:19:54,True
9416262,332266413_68752611130,946710892_395026080_796493,start,2017-06-14 12:05:54,True
9420075,361536777_92084581608,604628890_70769014548_551844,start,2017-05-24 12:52:36,True
9420075,138747033_44366724368,841264003_89998211713_426162,start,2017-05-31 09:44:24,True
9420101,892857713_85044897958,154026641_16270034500_495125,start,2017-03-29 11:16:10,True
9420101,487749082_31535286335,394862912_63358585041_556794,start,2017-03-29 11:48:17,True
9420101,731460237_50891852421,123937167_55780560683_165943,start,2017-03-29 11:51:31,True
9420101,710717042_31671729761,430225699_32214338703_778093,start,2017-04-12 12:17:58,True
9422418,214187479_20078520209,109524514_25114703695_524892,start,2017-03-29 15:26:27,True
9422418,815648666_91404964337,505881234_19875596254_907058,confirm,2017-05-23 07:12:36,True
9423941,594641716_88547633559,310375743_31176228697_292766,start,2017-06-01 11:31:28,True
9423941,109314592_93391154605,927854313_85747819306_15902,confirm,2017-06-05 22:13:00,True
9425347,808182748_70417674949,840736589_11243419097_254931,start,2017-05-31 09:55:09,True
9425347,988325274_22304859489,192735782_72957827372_131236,start,2017-05-31 10:09:42,True
9426860,564460285_83490060738,532204650_48946952417_823065,start,2017-06-16 15:13:53,True
9426860,597137970_49180814805,764261410_61963890090_36122,confirm,2017-06-17 17:40:39,True
9427463,381321879_41511557080,393436502_3905725858_190429,start,2017-06-14 10:24:25,True
9427463,467082861_59534829082,365827874_12246850962_83200,start,2017-06-14 10:27:07,True
9427463,381321879_41511557080,393436502_3905725858_190429,start,2017-06-14 10:33:56,True
9429318,108741710_29542752685,400041524_67325474773_522227,start,2017-05-17 21:41:43,True
9429318,657110639_26594549854,257006516_52701548832_985489,confirm,2017-05-21 21:54:23,True
9429653,946278688_74343232338,284238508_39608694420_442679,start,2017-04-13 13:58:48,True
9429653,738671467_98427782021,196393831_66794207388_991381,start,2017-04-20 12:34:23,True
9430028,874498260_98638944592,645869171_84396360756_676685,start,2017-05-26 09:22:16,True
9430028,42556027_43446473803,968822671_99753873400_4605,confirm,2017-05-30 12:13:48,True
9431855,758629072_53921196669,643262039_32048034395_933164,start,2017-05-24 16:27:44,True
9431855,377410461_55048483239,112340362_45917292754_696838,start,2017-06-07 11:29:12,True
9431997,612724545_39298737343,675452038_44530392896_535090,start,2017-03-29 18:32:29,True
9431997,34595886_60938334748,398796274_53306466654_593929,confirm,2017-04-02 09:12:22,True
9431997,612724545_39298737343,13833913_38374436252_648457,start,2017-04-06 08:33:25,True
9432051,747420474_44609336664,292645922_92461506070_739112,start,2017-04-11 11:41:38,True
9432051,668642569_8740088825,801401247_76890661533_471113,start,2017-06-07 11:54:41,True
9432141,933331047_47357254507,268465764_29889056991_651548,start,2017-04-12 11:42:57,True
9432141,682347874_35536109076,213898372_28361243098_164443,start,2017-04-12 16:47:30,True
9432141,149231703_83776560745,361078910_27134417595_986681,start,2017-04-12 16:54:08,True
9432877,4259827_74850661029,232851242_41279194074_152101,start,2017-06-01 12:08:29,True
9432877,499117356_27659741846,712649569_89840314866_561009,start,2017-06-14 11:30:36,True
9433664,914916390_36344685696,32909387_16775531966_928090,start,2017-06-01 11:24:39,True
9433664,238427783_60533787216,876444058_21182988437_708636,confirm,2017-06-04 15:52:56,True
9434801,470518009_72219569050,884872497_30957222084_436398,start,2017-03-29 11:05:51,True
9434801,145895444_52531790615,301737362_10220682850_345010,start,2017-04-07 15:05:51,True
9435881,848745464_63476704746,727350193_96400941626_538714,start,2017-06-03 16:02:34,True
9435881,399079495_80765037672,778358807_31241511763_565866,start,2017-06-03 16:17:04,True
9437471,732951735_64426263585,812527542_64127772474_442780,start,2017-04-05 11:10:19,True
9437471,129726837_4323060492,355029842_64015247760_245323,start,2017-04-06 20:07:52,True
9439713,890320531_58047478285,545468953_99726817040_730663,start,2017-06-04 16:35:17,True
9439713,485660482_68323085740,923740719_85531193478_862862,start,2017-06-12 21:31:52,True
9439827,40350493_7388361814,916609077_87883426478_191125,start,2017-06-15 19:47:04,True
9439827,126039969_57084289831,748967268_60536742724_266145,start,2017-06-16 08:55:02,True
9440618,182484190_56057879038,714896586_8774767791_431870,start,2017-06-01 16:18:07,True
9440618,40954280_45574778645,442091989_53308027795_591805,start,2017-06-07 11:17:21,True
9440805,618340927_72543246142,538888054_56781169377_227494,start,2017-05-24 16:03:33,True
9440805,969155914_42059214350,896219908_59686134441_738470,confirm,2017-05-25 14:09:35,True
9440805,565336442_15107086801,293290655_70896684345_917064,confirm,2017-05-28 15:19:52,True
9441095,764397108_79655774934,106020983_93181100604_585693,start,2017-04-12 11:20:34,True
9441095,634953363_96302549732,495376635_62948636455_78116,start,2017-05-07 12:08:53,True
9441768,192834352_97978828430,537088010_85716268281_529789,start,2017-04-04 11:26:34,True
9441768,410932986_10685192784,346228449_69511635787_768417,start,2017-04-04 11:27:13,True
9442227,893714661_66584563411,161796670_4871138164_290086,start,2017-03-30 12:58:19,True
9442227,450830114_66782254889,129690825_24659887265_43671,start,2017-04-14 17:12:02,True
9442880,266461200_99946654125,534460107_99948945701_231922,start,2017-04-20 10:49:28,True
9442880,399735964_96043120056,161153189_42821738911_491334,start,2017-06-01 07:57:55,True
9443591,531834354_85002417164,395494235_61888323381_660047,start,2017-05-24 05:56:27,True
9443591,189255136_43238103711,390135495_38688051362_33776,confirm,2017-05-25 07:28:06,True
9443591,90488633_80852272721,224992535_84423743899_191474,confirm,2017-05-30 05:59:51,True
9443591,897962104_869907769,828593124_89984961614_483008,confirm,2017-06-13 09:41:28,True
9444667,138556602_26244433375,722347477_83671918769_125700,start,2017-04-04 17:57:59,True
9444667,764448599_63169431063,693613122_2680067163_499134,start,2017-04-12 12:15:15,True
9444667,830071343_5260252015,267851402_97300798894_608965,start,2017-04-19 13:19:21,True
9445989,313716510_48556225602,250376896_67376445002_606601,start,2017-03-31 14:16:10,True
9445989,390398993_22289943582,265901804_10254539376_864008,start,2017-05-18 11:44:24,True
9447077,242202636_38412615302,238599345_38172815883_125172,start,2017-03-29 11:36:12,True
9447077,959717380_14941500916,450801324_36720033776_743112,start,2017-04-04 10:38:52,True
9447271,151487037_39004641476,367047823_9410144312_258833,start,2017-03-29 15:03:52,True
9447271,861461216_92970079365,388007681_76327241494_334431,start,2017-04-02 10:29:58,True
